"CycID","PhaseShift","PhaseShiftHeight","PeakIndex","PeakSPD","Period","p","N","Nindependent","Nyquist","BH.Q"
"3523","48.9955157786721","4.74157110792091","61","1.06197658693172","22.3529411764706","0.999911682782433","24","22","0.260869565217391","1"
"3524","46.4198835881318","123.934268157999","5","5.27785557047015","27.536231884058","0.106457561869729","24","22","0.260869565217391","1"
"3525","49.9755581352493","8322.54175887671","17","3.66691221266768","26.232741617357","0.434205437535884","24","22","0.260869565217391","1"
"3527","35.1784254156708","5.00331700975056","96","1.71757444728964","20","0.987125892725737","24","22","0.260869565217391","1"
"3528","44.1115676242608","4.78085573365957","96","1.32821699902283","20","0.998854536608374","24","22","0.260869565217391","1"
"3529","49.785174958375","4.74157110792091","15","1.15664234337763","26.441351888668","0.999753623549981","24","22","0.260869565217391","1"
"3530","47.0405517249899","4.74227362719555","96","1.17514548387747","20","0.999703762057095","24","22","0.260869565217391","1"
"3532","40.3236159893795","4.76904646558701","96","1.04726083714493","20","0.999925716777817","24","22","0.260869565217391","1"
"3533","49.8528933391652","5.90363831885578","96","1.53646159034415","20","0.995153636575255","24","22","0.260869565217391","1"
"3534","57.4838180178637","12.5292074574142","65","0.277847680975647","22.0563847429519","0.999999999999971","24","22","0.260869565217391","1"
"3535","30.3884782179283","5.03340078799868","77","1.80553460046022","21.2121212121212","0.980763801225156","24","22","0.260869565217391","1"
"3539","45.0795413157942","265.163959325222","39","5.26691474764648","24.1379310344828","0.107566192742742","24","22","0.260869565217391","1"
"3541","50.6853806420256","7.37272504691505","96","3.06694934287175","20","0.649712875940671","24","22","0.260869565217391","1"
"3543","46.0760937802606","4.7801356602947","96","0.974046918494545","20","0.99997046973382","24","22","0.260869565217391","1"
"3544","45.9999999844807","4.7440215592832","1","1.11375952289973","28","0.999842405732281","24","22","0.260869565217391","1"
"3545","63.9999205139614","13.2491496595958","88","0.0846842277938207","20.4930662557781","1","24","22","0.260869565217391","1"
"3546","32.7883431072274","4.96644929903063","1","0.821899507614888","28","0.99999706890685","24","22","0.260869565217391","1"
"3547","34.6089720479464","21.6749662513591","96","0.959347761130962","20","0.999975786168759","24","22","0.260869565217391","1"
"3548","51.3600001061597","5.55267659619989","96","1.06778576561745","20","0.999905539472092","24","22","0.260869565217391","1"
"3549","18.0000637766029","4.80899948827355","96","2.22546058444796","20","0.919120645490902","24","22","0.260869565217391","1"
"3551","21.1932089335248","4.81571907962748","96","0.436092290554223","20","0.999999999884389","24","22","0.260869565217391","1"
"3552","46.2799006109864","4.75219660899486","14","1.75267414561231","26.5469061876248","0.984810601158745","24","22","0.260869565217391","1"
"3553","41.1678322863298","5.7081461980441","96","1.4564515296081","20","0.997084400541465","24","22","0.260869565217391","1"
"3554","51.4058333580147","5.31494599348077","1","2.74576028533117","28","0.767709052784349","24","22","0.260869565217391","1"
"3555","61.562798611196","11.0352106804292","96","0.487097736047446","20","0.999999999215051","24","22","0.260869565217391","1"
"3556","31.2987382168617","5.4845237627284","1","1.66213872208166","28","0.990231628607567","24","22","0.260869565217391","1"
"3557","39.0111988734845","30196.7566530558","54","10.0543133111434","22.8915662650602","0.000945570291916664","24","22","0.260869565217391","0.313306199097644"
"3558","30.4690709036635","4.75214992335259","41","1.11386834135028","23.963963963964","0.999842221220532","24","22","0.260869565217391","1"
"3559","39.9503042017103","7.69433365092041","13","2.48992535243641","26.6533066132265","0.8510642555543","24","22","0.260869565217391","1"
"3561","18.0000579397367","5.05616389738096","31","0.897658831317336","24.8598130841122","0.999990028075435","24","22","0.260869565217391","1"
"3562","18.0000637766029","4.7486345875263","96","1.39274000954075","20","0.998130230086138","24","22","0.260869565217391","1"
"3563","45.1846605219277","4.74709182437243","96","0.857711964171353","20","0.999994665241579","24","22","0.260869565217391","1"
"3564","38.161873757414","4.75492142929855","1","3.80368036029979","28","0.390975126943203","24","22","0.260869565217391","1"
"3565","35.0410425966821","5.21517150209769","96","2.08332316998599","20","0.946363112539471","24","22","0.260869565217391","1"
"3567","47.0801891619312","12073.6646128586","96","3.62110003067905","20","0.449312327963788","24","22","0.260869565217391","1"
"3568","39.99999747678","4.8221538454921","1","1.4325252606966","28","0.997521659947928","24","22","0.260869565217391","1"
"3569","47.0405517278706","4.84150877455768","96","1.17514548387789","20","0.999703762057094","24","22","0.260869565217391","1"
"3570","45.5276967200654","5.03496449271962","20","1.71282392157748","25.9259259259259","0.987417742154606","24","22","0.260869565217391","1"
"3572","34.2138273813891","31.2645153855062","1","2.19537242132299","28","0.925453003285415","24","22","0.260869565217391","1"
"3573","46.2063790652068","4.90804620733739","1","1.02166852127049","28","0.999945543181867","24","22","0.260869565217391","1"
"3575","46.2978105445421","5.22699678214989","96","0.899658250142227","20","0.999989722281756","24","22","0.260869565217391","1"
"3576","38.9294018908367","4.77692514496541","1","1.30606709565248","28","0.999041626689449","24","22","0.260869565217391","1"
"3577","20.9536880435835","5.01953738450682","96","0.932430268510637","20","0.999983374863777","24","22","0.260869565217391","1"
"3578","29.8995266179342","11.670297819863","2","2.33501803960867","27.8825995807128","0.893547952051731","24","22","0.260869565217391","1"
"3579","41.0230332335967","4.81027704799947","1","1.22621852352799","28","0.999519359496889","24","22","0.260869565217391","1"
"3580","40.4556931647256","14.596200791946","68","2.10693327169589","21.8390804597701","0.94230758553472","24","22","0.260869565217391","1"
"3581","34.0168858120649","5.02543034224056","96","1.24569758109714","20","0.999427142423254","24","22","0.260869565217391","1"
"3582","46.1723958132129","9.13461035040309","58","1.09199702729526","22.5806451612903","0.999875768386879","24","22","0.260869565217391","1"
"3583","55.6864677178372","4.81831080617468","75","1.13278410827102","21.3483146067416","0.999807181564831","24","22","0.260869565217391","1"
"3584","39.9999974772185","4.85305422097198","1","1.4325252606966","28","0.997521659947928","24","22","0.260869565217391","1"
"3587","33.3067509216464","83.6176214129159","96","4.07589947374514","20","0.313877675003409","24","22","0.260869565217391","1"
"3588","41.7339682573462","4.74157110792091","21","1.07612173683351","25.8252427184466","0.999896077492554","24","22","0.260869565217391","1"
"3589","40.0392304177657","39.5160640934126","48","3.64634049449628","23.3743409490334","0.440951744043472","24","22","0.260869565217391","1"
"3592","39.9999917431688","4.901258208869","24","1.85735141351018","25.5278310940499","0.976090747555693","24","22","0.260869565217391","1"
"3594","63.9999240146914","5.6400174612968","96","0.328676418315959","20","0.999999999999305","24","22","0.260869565217391","1"
"3595","39.2145017791433","5.59918819722274","24","2.27791433623607","25.5278310940499","0.907363549119076","24","22","0.260869565217391","1"
"3596","41.0705734963459","4.74383667206019","1","1.43252526069663","28","0.997521659947928","24","22","0.260869565217391","1"
"3597","47.2881457725232","5.52376390760489","78","1.18185640913382","21.1446740858506","0.999683666869832","24","22","0.260869565217391","1"
"3598","47.1324064590884","4.83157353882577","96","1.20147049247781","20","0.999618150584675","24","22","0.260869565217391","1"
"3599","47.168485208045","5.105764072689","80","1.16192765081974","21.0110584518167","0.999740173996142","24","22","0.260869565217391","1"
"3600","27.4346240153079","4.74157110792091","45","1.00277156786426","23.6234458259325","0.999957048762753","24","22","0.260869565217391","1"
"3601","45.1222638725027","8.59569579164779","96","3.18413371583914","20","0.605649188597097","24","22","0.260869565217391","1"
"3602","27.0109665119218","4.82589463266935","75","1.10228405254421","21.3483146067416","0.999860849423839","24","22","0.260869565217391","1"
"3604","50.4456673878857","134.646061122258","1","4.39603713039225","28","0.238799964952892","24","22","0.260869565217391","1"
"3605","63.9999316621359","35.6886276837231","26","0.542088990497151","25.3333333333333","0.999999995251398","24","22","0.260869565217391","1"
"3606","40.1249341749823","4.8067871685892","29","2.28082765710302","25.0470809792844","0.906684103078579","24","22","0.260869565217391","1"
"3611","46.0919658039821","5.2698483793606","96","2.27798135759499","20","0.907347949392037","24","22","0.260869565217391","1"
"3612","47.1818403679198","6.75852163783339","96","0.974587984623351","20","0.999970255842332","24","22","0.260869565217391","1"
"3614","41.3488204121661","13058.8436496005","1","1.48654956241217","28","0.996448358263823","24","22","0.260869565217391","1"
"3615","55.3202890142878","4.77854351167918","82","1.19343933314273","20.8791208791209","0.999646248722777","24","22","0.260869565217391","1"
"3616","53.044517310515","5.24577151579568","91","1.17830325049578","20.3053435114504","0.999694446395331","24","22","0.260869565217391","1"
"3617","34.9493344869126","4.79894934325","90","1.68545501638863","20.3675344563553","0.989003733789074","24","22","0.260869565217391","1"
"3618","40.0094333057461","4.7543219978654","18","1.64407454317648","26.1296660117878","0.991108952086426","24","22","0.260869565217391","1"
"3619","44.1035842446128","5.05819898367296","1","1.4863806593532","28","0.996452213444965","24","22","0.260869565217391","1"
"3620","39.8457230828337","5.08812205763574","1","1.77652450094352","28","0.983070967825177","24","22","0.260869565217391","1"
"3622","39.9999974808346","4.75336808790306","1","1.43252526069656","28","0.997521659947929","24","22","0.260869565217391","1"
"3623","39.4606842558918","4.77648590460784","96","1.90592629602456","20","0.971027368806063","24","22","0.260869565217391","1"
"3624","44.6381973963115","4.78114557575795","1","1.64789203676316","28","0.990928771505488","24","22","0.260869565217391","1"
"3625","28.6315963874461","4.78321107115365","96","1.12414283546496","20","0.999823939670058","24","22","0.260869565217391","1"
"3627","39.9999974773032","4.79225876366616","1","1.43252526069661","28","0.997521659947928","24","22","0.260869565217391","1"
"3628","30.469093947494","4.74439928854875","58","1.0690945251132","22.5806451612903","0.999904105351053","24","22","0.260869565217391","1"
"3629","45.7270093813205","25.2832211511279","8","4.7393220827024","27.19836400818","0.1757048891956","24","22","0.260869565217391","1"
"3630","40.6017250522426","4.81509211012031","1","1.64675150992951","28","0.990982892429752","24","22","0.260869565217391","1"
"3631","51.6127788588244","5.06385679066625","57","0.348745221219907","22.6575809199319","0.999999999997923","24","22","0.260869565217391","1"
"3632","32.83812421965","4.74752986172147","96","1.21792243649099","20","0.999554637929018","24","22","0.260869565217391","1"
"3633","29.5566982087666","4.7807854641781","1","1.09384376657699","28","0.999873196804457","24","22","0.260869565217391","1"
"3635","29.654376990232","5.1471544225944","96","0.347695525792268","20","0.999999999998035","24","22","0.260869565217391","1"
"3636","18.0000637766029","4.83076352303511","85","1.19385389539085","20.6842923794712","0.999644842622748","24","22","0.260869565217391","1"
"3638","51.6476580705539","4.76620282349604","96","1.21792243649092","20","0.999554637929018","24","22","0.260869565217391","1"
"3639","27.4667976345865","4.74157110792091","28","1.03283298572659","25.1417769376182","0.999937549826941","24","22","0.260869565217391","1"
"3642","32.9328939695286","6.09469113452072","96","2.06524632002095","20","0.94934251551591","24","22","0.260869565217391","1"
"3643","27.8657450995632","4.74157110792091","61","1.06197658693172","22.3529411764706","0.999911682782433","24","22","0.260869565217391","1"
"3645","55.4269753448232","4.90302679115098","74","1.20259197387742","21.4170692431562","0.999614080159493","24","22","0.260869565217391","1"
"3646","47.0879583251786","4.79023481202572","1","2.24374882584361","28","0.915124475221664","24","22","0.260869565217391","1"
"3649","41.0559289980589","20.3168277428967","1","2.5825915697856","28","0.822520911947787","24","22","0.260869565217391","1"
"3650","38.9294018905595","4.74679686983794","1","1.30606709565249","28","0.999041626689449","24","22","0.260869565217391","1"
"3653","32.8381242201445","4.79854692341336","96","1.21792243649093","20","0.999554637929018","24","22","0.260869565217391","1"
"3655","28.6242890371071","4.75795887118616","91","1.17830325049576","20.3053435114504","0.999694446395331","24","22","0.260869565217391","1"
"3656","46.5396514800488","4.76488296872729","17","1.26726762305545","26.232741617357","0.999308075032536","24","22","0.260869565217391","1"
"3657","49.785174958375","4.74157110792091","15","1.15664234337774","26.441351888668","0.99975362354998","24","22","0.260869565217391","1"
"3658","34.8650389096794","5.46763209098098","96","1.12512851260365","20","0.99982209375619","24","22","0.260869565217391","1"
"3659","18.0000527397301","4.81165612246381","96","2.65111255532669","20","0.800133583688743","24","22","0.260869565217391","1"
"3665","45.9999999620368","4.7460087152878","1","1.1137595228997","28","0.999842405732281","24","22","0.260869565217391","1"
"3667","44.9294197956882","4.74590118508682","1","1.30606709565249","28","0.999041626689449","24","22","0.260869565217391","1"
"3668","44.9294197789607","4.74393563466853","1","1.30606709565247","28","0.999041626689449","24","22","0.260869565217391","1"
"3670","40.2038961017518","5.21292889758508","9","2.04371223510942","27.0875763747454","0.952750394737284","24","22","0.260869565217391","1"
"3671","32.8381266931429","4.74659563896993","48","2.1794402013666","23.3743409490334","0.928683439936682","24","22","0.260869565217391","1"
"3672","41.0705734912989","4.74392536960411","1","1.43252526069651","28","0.99752165994793","24","22","0.260869565217391","1"
"3673","27.8914298667635","4.74157110792091","15","1.15664234337763","26.441351888668","0.999753623549981","24","22","0.260869565217391","1"
"3674","44.8923790956294","6.86783796247346","2","1.29303958840315","27.8825995807128","0.999139254769745","24","22","0.260869565217391","1"
"3676","52.8178702225198","18.4922863241397","1","0.795706692973728","28","0.999998154869912","24","22","0.260869565217391","1"
"3677","27.3131829862452","4.74157110792091","28","1.0328329857266","25.1417769376182","0.999937549826941","24","22","0.260869565217391","1"
"3679","27.8752179087044","4.74157110792091","28","1.0328329857266","25.1417769376182","0.999937549826941","24","22","0.260869565217391","1"
"3680","27.8657450995634","4.74157110792091","45","1.00277156786426","23.6234458259325","0.999957048762753","24","22","0.260869565217391","1"
"3682","27.1197324254194","4.74157110792091","15","1.15664234337763","26.441351888668","0.999753623549981","24","22","0.260869565217391","1"
"3683","63.9999369088474","4.95678912259015","1","0.753260442546142","28","0.999999169931513","24","22","0.260869565217391","1"
"3684","32.92891740329","4.96583803077351","96","1.5679486768582","20","0.994162141992709","24","22","0.260869565217391","1"
"3685","44.9294135961639","4.76278979101945","36","1.73490492037944","24.4036697247706","0.986018217903089","24","22","0.260869565217391","1"
"3687","50.0580180488958","4.9301126611016","96","1.21792243649093","20","0.999554637929018","24","22","0.260869565217391","1"
"3688","34.000015333127","4.80703219179677","64","1.10647667044742","22.1297836938436","0.999854339468186","24","22","0.260869565217391","1"
"3689","27.1748279139296","4.74157110792091","26","0.945626461812926","25.3333333333333","0.999979968214266","24","22","0.260869565217391","1"
"3690","27.2314925342739","4.86393522447192","75","1.16037038130316","21.3483146067416","0.999744200467462","24","22","0.260869565217391","1"
"3692","27.3069868623309","4.74157110792091","45","1.20024791856928","23.6234458259325","0.999622546349294","24","22","0.260869565217391","1"
"3693","44.4126115283137","21.6534068202522","1","2.42975150017037","28","0.868395321576462","24","22","0.260869565217391","1"
"3694","45.9999999871553","4.85655980401857","1","1.11375952289972","28","0.999842405732281","24","22","0.260869565217391","1"
"3695","18.0000637766029","4.8821270209657","3","1.31207803820364","27.7661795407098","0.998993568699816","24","22","0.260869565217391","1"
"3696","27.4778565870532","4.74157110792091","28","1.03283298572662","25.1417769376182","0.999937549826941","24","22","0.260869565217391","1"
"3697","46.0592320716777","5.36232773095433","1","1.33187006506584","28","0.998820953688758","24","22","0.260869565217391","1"
"3699","40.3176470924548","267.172661999199","56","6.14444035965788","22.7350427350427","0.0461501194690263","24","22","0.260869565217391","0.705566496429881"
"3700","49.785174958375","4.74157110792091","15","1.15664234337774","26.441351888668","0.99975362354998","24","22","0.260869565217391","1"
"3701","18.0000491488482","4.91718334716574","96","2.79965329985269","20","0.748602496542684","24","22","0.260869565217391","1"
"3703","41.1577674581685","178.464010890573","18","3.63048304983853","26.1296660117878","0.446193732122403","24","22","0.260869565217391","1"
"3704","18.0000521824125","4.95791926351514","52","0.979126787308941","23.050259965338","0.999968407254482","24","22","0.260869565217391","1"
"3705","21.2111223582725","4.85037932356168","1","1.48199882554685","28","0.996551065036944","24","22","0.260869565217391","1"
"3706","34.2313173873971","709.582396101232","1","2.68802890361648","28","0.787676718740462","24","22","0.260869565217391","1"
"3707","44.9294197783141","4.74335654061771","1","1.3060670956523","28","0.99904162668945","24","22","0.260869565217391","1"
"3708","47.4530249021943","4.77520043023169","96","1.63368410750455","20","0.991585515131579","24","22","0.260869565217391","1"
"3709","49.4616997918386","7.12563143744496","87","0.418626681568374","20.5564142194745","0.999999999943769","24","22","0.260869565217391","1"
"3710","34.8201809759629","6.12695077668918","96","1.59062702149078","20","0.993354703259737","24","22","0.260869565217391","1"
"3711","51.8734237335562","4.84516323714286","25","1.51022265399647","25.4302103250478","0.995873980753064","24","22","0.260869565217391","1"
"3712","39.9999974879687","4.744830451761","1","1.43252526069673","28","0.997521659947926","24","22","0.260869565217391","1"
"3714","34.1697599050916","910.418839691825","65","4.76159618781154","22.0563847429519","0.172173730326293","24","22","0.260869565217391","1"
"3715","44.5599662748529","5.19241612666055","96","1.48421496974658","20","0.996501349253688","24","22","0.260869565217391","1"
"3716","27.8687767751089","4.74157110792091","46","1.34440193564483","23.5398230088496","0.998699492872554","24","22","0.260869565217391","1"
"3717","47.8651205341786","25801.6610903636","28","3.73099239635028","25.1417769376182","0.413593073532161","24","22","0.260869565217391","1"
"3718","39.9085946146358","10719.6119787644","56","2.81613316130602","22.7350427350427","0.742681691254266","24","22","0.260869565217391","1"
"3719","45.999044533025","1664.99510199443","1","1.11411801734659","28","0.999841797168238","24","22","0.260869565217391","1"
"3720","51.1802898412892","39.7800748898789","96","1.65874046051207","20","0.990401501122172","24","22","0.260869565217391","1"
"3721","35.5072809647917","10611.5447365789","96","4.04128186712755","20","0.32300165063362","24","22","0.260869565217391","1"
"3722","43.4062667862513","255.750233347045","10","3.54461909768542","26.9776876267748","0.475183480710891","24","22","0.260869565217391","1"
"3723","63.9999369088474","1784.43471320471","1","2.03522850838846","28","0.954051046519811","24","22","0.260869565217391","1"
"3724","30.6786919044625","225.939342114064","84","1.39503403622015","20.7488299531981","0.998098830890956","24","22","0.260869565217391","1"
"3725","37.2885535621035","30.5956841673614","96","1.51067394905489","20","0.99586235547289","24","22","0.260869565217391","1"
"3726","39.5602525950662","5.77198541240228","1","1.8335593647215","28","0.978326804896518","24","22","0.260869565217391","1"
"3727","46.8029569367086","13.7188596803905","1","0.631474540139593","28","0.999999943850344","24","22","0.260869565217391","1"
"3728","34.1357001318004","5.94542614156131","12","2.02118564994533","26.7605633802817","0.956152217861096","24","22","0.260869565217391","1"
"3729","39.4940608689494","161.80627909513","45","2.95393803074777","23.6234458259325","0.692083586329123","24","22","0.260869565217391","1"
"3730","40.1505765088631","1252.80584652199","49","6.01476612919316","23.292469352014","0.0523773985926043","24","22","0.260869565217391","0.746734620444923"
"3731","40.2668259475602","263.189933704031","96","1.90414333945895","20","0.971225382088581","24","22","0.260869565217391","1"
"3732","18.0000637766029","1173.55893473917","96","2.29132923299922","20","0.90421206248835","24","22","0.260869565217391","1"
"3733","33.0914396308925","4.74454777389097","16","1.15427380983485","26.3366336633663","0.999759454727473","24","22","0.260869565217391","1"
"3734","29.3020127615021","98.4035722251198","36","3.71162125687457","24.4036697247706","0.419758855719464","24","22","0.260869565217391","1"
"3735","47.8964893262063","2563.50684373069","38","9.89803599129385","24.2258652094718","0.00110542945747039","24","22","0.260869565217391","0.313306199097644"
"3736","32.918489236366","4.84583948035013","96","1.18943891558281","20","0.999659575805838","24","22","0.260869565217391","1"
"3737","63.9999369088474","568.394136595512","47","4.24037449857287","23.4567901234568","0.273235030470037","24","22","0.260869565217391","1"
"3738","63.9999369088474","133.794437264665","13","2.71464936227137","26.6533066132265","0.778539189168914","24","22","0.260869565217391","1"
"3739","39.6882471360454","6.3310967121621","1","2.03546872099625","28","0.954014543928516","24","22","0.260869565217391","1"
"3740","44.9039602472201","499.990389080897","1","1.53627243374435","28","0.995159162390491","24","22","0.260869565217391","1"
"3741","37.6292644959456","16.6425128855522","18","3.04751340185128","26.1296660117878","0.657025339886041","24","22","0.260869565217391","1"
"3742","39.7870344537908","225.708409513045","1","1.70986595926035","28","0.987596947643611","24","22","0.260869565217391","1"
"3743","52.9644852767023","168.241820985783","42","2.99736713706322","23.8779174147217","0.675853953689125","24","22","0.260869565217391","1"
"3744","38.0793363578899","8065.84479278836","39","9.3560991637777","24.1379310344828","0.00189988070095404","24","22","0.260869565217391","0.313306199097644"
"3745","53.2954658782672","1280.54440574768","96","0.986465928866949","20","0.999965204060352","24","22","0.260869565217391","1"
"3746","51.8375717513807","195.12382662606","30","7.14166023023007","24.953095684803","0.0172676833256092","24","22","0.260869565217391","0.463411261094568"
"3747","45.0331611759558","19925.7281207932","96","3.34605008909662","20","0.545649876785245","24","22","0.260869565217391","1"
"3748","46.8503581006755","574.560876351881","96","3.61444456921414","20","0.45153189701679","24","22","0.260869565217391","1"
"3749","48.0477078223898","5869.58967947353","31","6.87109530467641","24.8598130841122","0.0225746225706087","24","22","0.260869565217391","0.513305872487332"
"3750","41.400399269961","1887.97587666413","1","4.78579205248045","28","0.168410201721","24","22","0.260869565217391","1"
"3752","42.1662577916293","68.4860922808949","24","5.26612522209217","25.5278310940499","0.107646614247412","24","22","0.260869565217391","1"
"3753","40.7175886833427","11041.2088409132","35","6.81317631989443","24.4935543278085","0.0239052440070102","24","22","0.260869565217391","0.527264517727812"
"3754","29.0415260056583","914.907005844608","29","5.46327996710754","25.0470809792844","0.0892347284508059","24","22","0.260869565217391","0.971273110401339"
"3755","46.123465897108","147.953835121101","46","2.13183378978072","23.5398230088496","0.93782799656365","24","22","0.260869565217391","1"
"3756","45.7995685643946","369.407378776769","12","1.79724518532919","26.7605633802817","0.981445006623956","24","22","0.260869565217391","1"
"3757","21.5941491819689","710.228653964962","96","2.57281863609503","20","0.825629662618057","24","22","0.260869565217391","1"
"3758","50.6280856654906","922.093590457165","70","2.48159920298438","21.6965742251223","0.853521575824368","24","22","0.260869565217391","1"
"3759","44.4481952933569","9.79248822710707","4","3.31437244135613","27.6507276507276","0.557251422108914","24","22","0.260869565217391","1"
"3760","46.1117455832162","675.195911913267","96","0.606318630502841","20","0.999999970569558","24","22","0.260869565217391","1"
"3761","46.1963137132737","28.0748633423118","2","1.27815005956795","27.8825995807128","0.999240532776247","24","22","0.260869565217391","1"
"3762","33.3820324349466","217.007572876831","84","4.7334590998466","20.7488299531981","0.176645076200712","24","22","0.260869565217391","1"
"3763","45.6738388303963","260.727871100642","9","4.44481391006225","27.0875763747454","0.22878823339343","24","22","0.260869565217391","1"
"3764","34.0000159036934","5.16358753971042","96","1.17514548387789","20","0.999703762057094","24","22","0.260869565217391","1"
"3765","31.6153520979534","356.309918229316","1","4.59495657458284","28","0.200196198027529","24","22","0.260869565217391","1"
"3766","63.9999369088474","2729.96199370014","96","1.96342202843669","20","0.964126470205927","24","22","0.260869565217391","1"
"3767","31.9364600494627","528.721721575988","13","4.93861790533148","26.6533066132265","0.146309189188717","24","22","0.260869565217391","1"
"3768","46.1892084706529","2639.71971839933","76","5.06339939972174","21.28","0.130268156523626","24","22","0.260869565217391","1"
"3769","28.2395566109849","33.4196793709392","35","2.63665975551202","24.4935543278085","0.80493804705486","24","22","0.260869565217391","1"
"3770","33.9816520266981","416.816614961924","77","2.91818306392992","21.2121212121212","0.705365147752965","24","22","0.260869565217391","1"
"3771","44.1638885422061","189.790423746858","47","8.09533218105301","23.4567901234568","0.00668766551832789","24","22","0.260869565217391","0.333210936144257"
"3772","34.616085152623","20.9997746970227","1","2.13136108139654","28","0.937914975941151","24","22","0.260869565217391","1"
"3774","35.3439930683187","92.5288974299332","46","4.37302961237487","23.5398230088496","0.243649327095831","24","22","0.260869565217391","1"
"3775","43.5799423627284","349.576400601144","79","5.4996181932348","21.0776545166403","0.0861854868335354","24","22","0.260869565217391","0.959782456224571"
"3776","38.201280159866","4.87943097413662","96","1.27341196687992","20","0.999270588408895","24","22","0.260869565217391","1"
"3777","28.0038991027918","65.3408472458306","62","2.68973908059204","22.2780569514238","0.787093470167615","24","22","0.260869565217391","1"
"3778","40.7656789939708","89.3278203871961","87","2.69904226717823","20.5564142194745","0.78391145864025","24","22","0.260869565217391","1"
"3779","31.1134678636308","4.97503426604454","96","1.01908708293975","20","0.999947258686737","24","22","0.260869565217391","1"
"3780","30.5341902846137","1300.02908867927","96","2.3117173655272","20","0.899311214277215","24","22","0.260869565217391","1"
"3781","26.8263767957375","5508.52890246342","96","3.75547425863931","20","0.405883000519931","24","22","0.260869565217391","1"
"3782","34.7375782162313","34.5791460761821","77","2.74384440747591","21.2121212121212","0.768380461888576","24","22","0.260869565217391","1"
"3783","45.8781986534258","364.252453001108","23","6.43419015872166","25.626204238921","0.0347363279566852","24","22","0.260869565217391","0.615315180490517"
"3784","28.3697100312518","5.16628921250531","30","1.95659064080613","24.953095684803","0.964999607007363","24","22","0.260869565217391","1"
"3786","49.785174958375","4.74157110792091","28","1.0328329857266","25.1417769376182","0.999937549826941","24","22","0.260869565217391","1"
"3787","49.867527271053","110.346813585721","36","2.24470362320288","24.4036697247706","0.914912800291497","24","22","0.260869565217391","1"
"3788","47.0664183696753","806.032584293733","65","1.99633439389596","22.0563847429519","0.959713746618256","24","22","0.260869565217391","1"
"3789","40.1381572303796","11.8768686787994","36","5.25713084616281","24.4036697247706","0.108566789455871","24","22","0.260869565217391","1"
"3790","28.6242890355397","4.76202268956378","91","1.17830325049578","20.3053435114504","0.999694446395331","24","22","0.260869565217391","1"
"3791","48.3675358709216","2109.26132224146","39","6.10618416837307","24.1379310344828","0.0479080108756583","24","22","0.260869565217391","0.719736702770433"
"3792","51.7779320494007","19.4395021863436","26","0.312414163118529","25.3333333333333","0.999999999999731","24","22","0.260869565217391","1"
"3793","63.9999369088474","5.35571288687331","75","1.41761112145725","21.3483146067416","0.99776622448621","24","22","0.260869565217391","1"
"3794","53.0445173090997","4.7902104832644","91","1.17830325049577","20.3053435114504","0.999694446395331","24","22","0.260869565217391","1"
"3795","34.5136465205279","23.2286979663297","96","1.67620622790953","20","0.989504000009676","24","22","0.260869565217391","1"
"3796","29.4739544475437","4.93010813971783","48","2.32448072443746","23.3743409490334","0.896175571029516","24","22","0.260869565217391","1"
"3797","45.8790859660012","982.435488894486","62","5.40534694588753","22.2780569514238","0.0943094389260989","24","22","0.260869565217391","0.99434317928602"
"3798","40.764858282774","45.14722358184","20","3.03289053164226","25.9259259259259","0.662522750320656","24","22","0.260869565217391","1"
"3799","40.2012465598698","7.20550056718421","27","3.29417090027961","25.2371916508539","0.564690540228265","24","22","0.260869565217391","1"
"3800","50.2458493187535","545.332292236821","37","7.79634893718344","24.3144424131627","0.00900818274550352","24","22","0.260869565217391","0.342420466307802"
"3801","46.1074109268884","4.77729751823885","82","1.61070350618245","20.8791208791209","0.99256980269745","24","22","0.260869565217391","1"
"3802","45.4962704665127","3062.18534103312","50","2.39445657891149","23.2111692844677","0.878081612099813","24","22","0.260869565217391","1"
"3803","50.2926070312194","190.391321393237","1","3.95761257657282","28","0.345876716880089","24","22","0.260869565217391","1"
"3804","51.652704989685","323.855657537725","22","3.66051767119591","25.7253384912959","0.43629587030844","24","22","0.260869565217391","1"
"3805","34.0149916949219","1532.20999934555","30","4.9122466254511","24.953095684803","0.149923476188843","24","22","0.260869565217391","1"
"3806","34.6923747761572","1744.87646478375","96","4.46375406802354","20","0.224998047171959","24","22","0.260869565217391","1"
"3807","43.6063988212118","702.434245994479","22","5.54335051652475","25.7253384912959","0.082647566131867","24","22","0.260869565217391","0.939627692768299"
"3808","26.6838713116534","364.187814723626","37","6.31831035661719","24.3144424131627","0.038923744408243","24","22","0.260869565217391","0.649824544091842"
"3810","35.5668137600525","964.388055970685","96","1.99576784597347","20","0.959792621376979","24","22","0.260869565217391","1"
"3812","39.5383813489402","35.6605493506124","3","0.994806855604035","27.7661795407098","0.999961220457627","24","22","0.260869565217391","1"
"3813","45.2803329332485","5.53369606010838","1","1.40430503157516","28","0.997967517872379","24","22","0.260869565217391","1"
"3814","37.6332997878763","574.610135477409","58","8.12416552715033","22.5806451612903","0.00649818200862406","24","22","0.260869565217391","0.331329187519737"
"3815","31.3344395915022","990.754284394997","55","6.41811582192536","22.8130360205832","0.0352896050275232","24","22","0.260869565217391","0.620877543170452"
